
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
440,MoWilliams,PG,28,TOT,58,1788,13.9,.503,.334,.242,1.3,8.7,5.0,36.9,1.5,0.4,17.5,24.7,0.0,0.4,0.6,1.0,.026,0.0,0.6,-2.9,-2.3,-0.1
440,MoWilliams,PG,28,CLE,36,1065,13.8,.471,.294,.221,1.6,9.1,5.2,42.8,1.6,0.7,17.2,26.0,0.0,-0.4,0.3,-0.1,-0.005,0.0,0.2,-2.9,-2.7,-0.2
440,MoWilliams,PG,28,LAC,22,723,14.0,.556,.403,.280,1.0,8.0,4.5,28.2,1.4,0.0,18.0,22.7,0.0,0.8,0.3,1.1,.073,0.0,1.0,-2.8,-1.8,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
441,ReggieWilliams,SF,24,GSW,80,1626,14.9,.585,.421,.234,3.1,12.2,7.5,11.4,0.9,0.1,8.3,18.7,0.0,3.4,0.3,3.7,.109,0.0,1.4,-3.2,-1.9,0.0
442,ShawneWilliams,PF,24,NYK,64,1323,12.2,.558,.551,.127,5.1,15.6,10.3,5.3,1.5,2.8,10.2,15.2,0.0,1.4,1.1,2.5,.089,0.0,0.0,-0.4,-0.5,0.5
443,SheldenWilliams,PF,27,TOT,59,911,12.3,.522,.000,.341,12.0,22.3,17.3,5.1,1.3,2.1,14.5,14.5,0.0,0.9,1.1,1.9,.102,0.0,-2.4,0.5,-1.9,0.0
443,SheldenWilliams,PF,27,DEN,42,713,11.3,.492,.000,.254,12.3,23.4,18.0,3.9,1.3,2.3,15.5,14.9,0.0,0.2,0.9,1.2,.078,0.0,-3.3,0.7,-2.5,-0.1
443,SheldenWilliams,PF,27,NYK,17,198,15.9,.638,.000,.744,10.9,18.0,14.4,9.5,1.3,1.5,10.4,13.0,0.0,0.6,0.1,0.8,.188,0.0,0.8,-0.4,0.3,0.1
444,TerrenceWilliams,SG,23,TOT,21,290,6.9,.427,.191,.183,1.6,19.3,10.3,22.0,1.6,0.0,21.0,24.7,0.0,-0.8,0.2,-0.6,-0.096,0.0,-6.2,-1.1,-7.3,-0.4
444,TerrenceWilliams,SG,23,NJN,10,206,6.2,.433,.164,.137,1.7,19.5,10.3,25.6,1.3,0.0,24.4,23.1,0.0,-0.6,0.1,-0.4,-0.102,0.0,-6.0,-0.7,-6.7,-0.2
444,TerrenceWilliams,SG,23,HOU,11,84,8.6,.416,.238,.262,1.3,18.9,10.1,13.2,2.4,0.0,14.6,28.8,0.0,-0.2,0.1,-0.1,-0.080,0.0,-6.7,-2.1,-8.8,-0.1
445,MettaWorldPeace,SF,31,LAL,82,2410,11.2,.485,.354,.207,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,0.0,1.2,3.2,4.4,.088,0.0,-0.3,1.4,1.1,1.9
446,AntoineWright,SG,26,SAC,7,31,-4.8,.125,.500,.000,7.2,3.8,5.5,0.0,1.6,0.0,11.1,12.6,0.0,-0.1,0.0,-0.1,-0.179,0.0,-9.4,-3.1,-12.5,-0.1
447,BrandanWright,PF,23,TOT,37,379,15.9,.540,.000,.265,9.2,18.2,13.6,5.1,1.5,3.4,9.7,17.2,0.0,0.4,0.4,0.8,.099,0.0,-2.6,-0.2,-2.8,-0.1
447,BrandanWright,PF,23,GSW,21,195,16.2,.600,.000,.222,8.0,16.1,11.9,4.1,0.8,3.9,12.6,17.9,0.0,0.3,0.1,0.4,.091,0.0,-2.6,-1.5,-4.1,-0.1
447,BrandanWright,PF,23,NJN,16,184,15.5,.472,.000,.315,10.6,20.5,15.4,6.2,2.3,2.9,6.1,16.5,0.0,0.2,0.2,0.4,.107,0.0,-2.7,1.2,-1.5,0.0
448,DorellWright,SF,25,GSW,82,3147,15.0,.539,.450,.199,3.1,12.6,7.8,11.6,2.0,1.5,9.6,19.3,0.0,3.9,1.8,5.8,.088,0.0,1.5,-0.4,1.1,2.5
449,JulianWright,SF,23,TOR,52,766,12.1,.525,.063,.269,7.1,11.3,9.1,11.0,2.6,2.0,19.4,13.0,0.0,0.2,0.4,0.6,.038,0.0,-1.6,1.2,-0.4,0.3
450,NickYoung,SG,25,WAS,64,2034,14.5,.538,.290,.244,1.4,8.6,4.9,6.6,1.1,0.6,8.0,24.4,0.0,2.3,0.4,2.8,.065,0.0,0.5,-3.5,-3.0,-0.5
451,SamYoung,SF,25,MEM,78,1577,12.5,.525,.101,.235,3.0,11.2,7.1,6.9,2.3,1.2,10.1,17.3,0.0,1.1,1.8,2.9,.088,0.0,-1.6,0.3,-1.3,0.3
452,ThaddeusYoung,PF,22,PHI,82,2135,18.4,.566,.026,.205,8.3,15.2,11.7,6.7,2.2,0.9,9.7,22.1,0.0,3.2,3.0,6.2,.139,0.0,0.3,0.0,0.3,1.2
